model_type,use_class_weights,dry_run,split_seed,outer_fold_seed,seeds,seed_runs,macro_f1_mean,macro_f1_std,cohen_kappa_mean,cohen_kappa_std,oof_class_collapse_seeds,fold_class_collapse_runs,fold_runs,agree_f1_mean,agree_prediction_count_mean,folds_missing_agree,disagree_f1_mean,disagree_prediction_count_mean,folds_missing_disagree,question_f1_mean,question_prediction_count_mean,folds_missing_question,statement_f1_mean,statement_prediction_count_mean,folds_missing_statement
roberta,True,False,42,42,"42,123,2026",3,0.5166193221427182,0.05156384838378592,0.332012545760002,0.0699540875191735,0,0,15,0.3918718359710051,61.333333333333336,0,0.6299793624634389,150.33333333333334,0,0.7206298249636932,51.0,0,0.3239962651727358,37.333333333333336,0
