model_type,use_class_weights,dry_run,split_seed,outer_fold_seed,seeds,seed_runs,macro_f1_mean,macro_f1_std,cohen_kappa_mean,cohen_kappa_std,oof_class_collapse_seeds,fold_class_collapse_runs,fold_runs,agree_f1_mean,agree_prediction_count_mean,folds_missing_agree,disagree_f1_mean,disagree_prediction_count_mean,folds_missing_disagree,question_f1_mean,question_prediction_count_mean,folds_missing_question,statement_f1_mean,statement_prediction_count_mean,folds_missing_statement
roberta,True,False,42,42,"42,123,2026",3,0.43710012962827366,0.02921835901067159,0.24636873977065046,0.040035717785372876,0,0,15,0.3282623609091463,64.0,0,0.5733528844591395,141.66666666666666,0,0.6048338514181065,66.0,0,0.24195142172670261,28.333333333333332,0
