model_type,use_class_weights,dry_run,split_seed,outer_fold_seed,seeds,seed_runs,macro_f1_mean,macro_f1_std,cohen_kappa_mean,cohen_kappa_std,oof_class_collapse_seeds,fold_class_collapse_runs,fold_runs,agree_f1_mean,agree_prediction_count_mean,folds_missing_agree,disagree_f1_mean,disagree_prediction_count_mean,folds_missing_disagree,question_f1_mean,question_prediction_count_mean,folds_missing_question,statement_f1_mean,statement_prediction_count_mean,folds_missing_statement
roberta,True,False,42,42,"42,123,2026",3,0.5072334260820269,0.031427888667342314,0.3180685038399073,0.0413752687892015,0,0,15,0.4157829274679235,62.333333333333336,0,0.5829598243391346,126.0,0,0.6795976407626894,56.0,0,0.35059331175836034,55.666666666666664,0
